cid,text,aweme_id,create_time,digg_count,reply_comment_total,ip_label
7323146116111205172,天津就是因为这个卖房的，看看现在都嘛揍性了。,7323036659463785791,1705052830,0,0,天津
7323146082358608640,呵呵,7323036659463785791,1705052820,0,0,陕西
7323146073366364979,怎么竞争不公平了，又没作弊，拷一份卷子,7323036659463785791,1705052818,0,0,山东
7323146044211430180,不给当地做贡献，就是钻空子。所以大家才打击。不要博取同情。合理合法没人会说。考完就跑。,7323036659463785791,1705052810,0,0,陕西
7323145948791735049,会有人道歉的[666],7323036659463785791,1705052790,0,0,甘肃
7323145946178519818,谁有能力谁去吧！别查了，可怜一下我河南的娃[流泪][流泪],7323036659463785791,1705052789,0,0,浙江
7323145939887325971,哪哪都有河南[翻白眼],7323036659463785791,1705052787,0,0,福建
7323145919524094747,"不解决根本原因，这样爆出来激化区域矛盾吗？
刚在另外一个号下被别人骂完，又刷到一个，[泪奔]",7323036659463785791,1705052783,0,1,河南
7323145899768840987,宁夏银川,7323036659463785791,1705052778,0,0,河南
7323145769299608357,要是没有本科录取率极度不平衡，就没有这些事了,7323036659463785791,1705052745,0,0,河北
7323145687854826277,"我们河南怎么了
我们可是河南可是华夏的发源地呀",7323036659463785791,1705052727,0,0,浙江
7323145626622493440,欢迎回河南建设家乡,7323036659463785791,1705052714,0,0,广东
7323145579662803747,从根本上解决,7323036659463785791,1705052703,0,0,河南
7323145510528369460,@酷ger,7323036659463785791,1705052687,0,0,河北
7323145479407125259,平等吗？,7323036659463785791,1705052681,0,0,广东
7323145479377175331,解决根本问题[看][看],7323036659463785791,1705052679,0,0,广东
7323145464436753152,欺负人欺负的还不能想想别的办法，真牛逼！,7323036659463785791,1705052675,0,0,河南
7323145432078025513,有没有黑龙江的单身汉，我要嫁出去[看],7323036659463785791,1705052668,0,0,河南
7323145420527584052,他们是想让我们河南世世代代为牛马[酷拽],7323036659463785791,1705052667,0,0,河南
7323145414654378786,想什么呢？河南只能种地,7323036659463785791,1705052664,0,0,河南
7323145396120060710,在自己的祖国自由迁徙,7323036659463785791,1705052659,0,0,河南
7323145345800749859,安徽强烈要求全国统一。,7323036659463785791,1705052648,0,0,北京
7323145332634682149,怎么治本才是应该考虑的,7323036659463785791,1705052644,0,0,河南
7323145224035844864,怎么不转到江苏来呢，尽想好事。,7323036659463785791,1705052620,0,0,江苏
7323145201136321306,@u2,7323036659463785791,1705052616,0,0,河南
7323145145527354164,@e 完了弟兄，咱的计划破灭了[九转大肠],7323036659463785791,1705052602,0,1,山东
7323145112686772992,河南，河北录取分数线全国排名第一，这个别省争不来,7323036659463785791,1705052595,0,0,河北
7323145087298781991,欢迎来大庆，但是你们初一来啊，现在来是咋想滴,7323036659463785791,1705052589,0,0,黑龙江
7323145041076781835,治标不治本，,7323036659463785791,1705052579,0,0,河南
7323145017685672756,同是华夏儿女，为啥分数线不一样？,7323036659463785791,1705052573,0,0,山东
7323144941990970123,都这样了。河南还不建几个学校？,7323036659463785791,1705052555,0,0,天津
7323144862219780905,第一河南人比我们东北富裕，第二 我们人少[尬笑]，别欺负我们[捂脸],7323036659463785791,1705052538,0,0,江苏
7323144858368803584,666不考虑事情本质是什么吗？[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸],7323036659463785791,1705052536,0,0,河南
7323144863250613018,河南分数太高了，东北分数低多了，当然移民了，那里房子也便宜[捂脸],7323036659463785791,1705052536,0,0,北京
7323144768627835683,要好好种地，咱有自知之明[捂脸],7323036659463785791,1705052514,0,0,河南
7323144728747377444,努力减员，少生优育,7323036659463785791,1705052505,0,0,山东
7323144700209890102,啥啊，咋不空降到英国去,7323036659463785791,1705052499,0,0,北京
7323144670371644197,我们学校一个东北的女生天天在学校混自己不学拉着另一个河南本地的女生玩，人家不想她还缠着她，那个女生说大学多好考哇……[666],7323036659463785791,1705052491,0,0,河南
7323144657331979017,河南[泣不成声],7323036659463785791,1705052488,0,0,上海
7323144596459062068,没办法啊！毕竟真正有实力的都出国了，没实力的换一下怎么了?[看],7323036659463785791,1705052473,0,0,湖南
7323144574028399400,汗流浃背了吧老铁。慌不慌[呲牙],7323036659463785791,1705052469,0,0,湖北
7323144567670178596,@Stay🐠 @完颜的爱疯手机 @夹子大哥 @徐贰.,7323036659463785791,1705052468,0,2,江苏
7323144563911639871,"人人平等
平等在哪里",7323036659463785791,1705052466,0,0,河南
7323144554973266703,统一分数线给河南一样吧[哈欠],7323036659463785791,1705052464,0,0,上海
7323144517133484834,如果违法请全部处决 如果不违法请闭嘴,7323036659463785791,1705052458,0,0,辽宁
7323144494001931042,先有在西安违规回流，后有大庆……,7323036659463785791,1705052452,0,0,陕西
7323144457297052416,轮到黑龙江了[捂脸],7323036659463785791,1705052444,0,0,陕西
7323144462212268836,受伤的孩子百姓,7323036659463785791,1705052442,0,0,北京
7323144457585771276,最近黑龙江和河南很火，全国一片和谐，其乐融融，突然发布个这事儿，早不发，晚不发，时机让人感觉蹊跷,7323036659463785791,1705052441,0,0,河南
7323144449986741001,搞不明白河南人为什么那么爱生孩子[尬笑],7323036659463785791,1705052441,0,0,陕西
7323144439885955881,这都不是解决问题，问题是不应该人人平等吗,7323036659463785791,1705052437,0,0,浙江
7323144426573087525,山东人民也要求统一,7323036659463785791,1705052433,0,0,山东
7323144380775990057,按下葫芦起了瓢，不从根本上解决问题，白搭，没见河南每年都在人口流失嘛，就业，上学是主要原因，,7323036659463785791,1705052423,0,0,河南
7323144323260171071,河北的呢？为什么不去啊，哦，都去天津了……,7323036659463785791,1705052413,0,0,河北
7323144319241077538,@阴转小雨 @彦十二,7323036659463785791,1705052410,0,0,广东
7323144311280026378,让你种地哩，非要参加高考跳出去，没人种地这粮食问题怎么办！,7323036659463785791,1705052406,0,0,河南
7323144293769511706,其实中原是基本盘，又是人口大省，本身带有中原文化的属性，通过一些政策，让中原人口迁往偏远地区，促进文化交流，也可以叫同化，增强凝聚力，具体的再讲就超纲了,7323036659463785791,1705052405,0,0,浙江
7323144242238456585,如果河南的孩子们都考出去，那么谁来给他们种地。,7323036659463785791,1705052392,0,0,河南
7323144228925047602,我们河南太不容易了,7323036659463785791,1705052388,0,0,河南
7323144212390642466,还不是让孩子以后能轻松一点吗,7323036659463785791,1705052383,0,0,北京
7323144207534048036,河南是不管呆了，教育资源不行，医疗资源也勉强,7323036659463785791,1705052383,0,0,河南
7323144191064097577,都没有想想是为什么吗[流泪],7323036659463785791,1705052381,0,0,广东
7323144168876147495,都在找根本原因 根本原因就是河南考生太多了   [九转大肠],7323036659463785791,1705052378,0,0,浙江
7323144154572800809,卷吧，上学卷，上班卷，打工也卷，在河南是真累，知道现在为什么生育率低了吧[微笑],7323036659463785791,1705052371,0,0,河南
7323144143583609641,10W一个学生贵吗？,7323036659463785791,1705052370,0,0,黑龙江
7323144107541496576,@J❄️👑 @冷萃乌龙茶,7323036659463785791,1705052359,0,0,黑龙江
7323144091042038566,哪天打仗了，有种也按这个规矩来,7323036659463785791,1705052357,0,0,河南
7323143954190648102,既然想来那就从小一直在某一个地方学呗，没人排斥你，既想要好的教育资源，又想要低的分数,7323036659463785791,1705052326,0,0,宁夏
7323143945809068851,什么时候给过河南学生公平啊,7323036659463785791,1705052321,0,0,河南
7323143922783617833,这怎么不公平了[疑问]难道没用同样的试卷吗？本身公平吗,7323036659463785791,1705052318,0,0,河南
7323143893556855567,@五月,7323036659463785791,1705052310,0,0,河南
7323143873826980619,不公平导致的，哪个家长也不愿意折腾,7323036659463785791,1705052307,0,0,河南
7323143861991686963,都是中国人，为什么搞歧视。如果一碗水端不平，别扯爱国。[尬笑],7323036659463785791,1705052304,0,0,山东
7323143825400562482,[捂脸]大庆孩子上学，家长要在孩子上幼儿园的时候就买房子，如果买的晚了就会面临孩子上不了好学校甚至上不了学，所以大庆的房子和上学都是紧密相连的，如果说明年孩子上小学今年在买房子，那很有可能你的孩子不在你房子附近的学校，把你分配到距离家远的学校，这就是原因！好的学校，知名的学校附近的学区房，都要百八十万。也是得在孩子上幼儿园就买房，初中毕业了才能卖。这就是抵制中考移民的原因！,7323036659463785791,1705052297,0,0,黑龙江
7323143770664059658,东北的来山东上学，回去高考，怎么不严查？？！！！！,7323036659463785791,1705052282,0,0,山东
7323143758983693093,黑龙江理科本科线200多文科300多，这谁看谁不过去,7323036659463785791,1705052280,0,0,河南
7323143755485528868,归根结底就是不公平才造成的！,7323036659463785791,1705052280,0,0,河南
7323143553138311963,大庆孩子上学，家长要在孩子上幼儿园的时候就买房子，如果买的晚了就会面临孩子上不了好学校甚至上不了学，所以大庆的房子和上学都是紧密相连的，如果说明年孩子上小学今年在买房子，那很有可能你的孩子不在你房子附近的学校，把你分配到距离家远的学校，这就是原因！好的学校，知名的学校附近的学区房，都要百八十万。也是得在孩子上幼儿园就买房，初中毕业了才能卖。这就是抵制中考移民的原因！,7323036659463785791,1705052229,0,0,黑龙江
7323143525976441650,为啥不统一分数线,7323036659463785791,1705052224,0,1,河南
7323143503117124404,过街老鼠,7323036659463785791,1705052219,0,0,陕西
7323143473639621386,真是没事干，河南待的好好的，为什么要出去啊，河南没有学校吗？能有多难？查吧，快查查，查查为啥要出去考，要考出去[愉快],7323036659463785791,1705052212,0,0,河南
7323143465419506441,追查的是违规移民，不是追查造成这个原因的源头[大笑][大笑][大笑][大笑][大笑][大笑][大笑][大笑]说的真好[赞][赞][赞][赞],7323036659463785791,1705052211,0,1,河南
7323143471760409394,每年都有,7323036659463785791,1705052210,0,0,上海
7323143365460968211,[捂脸][捂脸][捂脸][捂脸]我们去甘肃了,7323036659463785791,1705052189,0,0,河南
7323143256618943259,有本事统一分数。统一试卷敢不敢。,7323036659463785791,1705052162,0,0,河南
7323143234220409627,不想想为啥，奇了怪了，出了问题不从源头想办法，从半中间想办法掐断,7323036659463785791,1705052155,0,0,内蒙古
7323143221788410674,给河南学子留条捷径吧,7323036659463785791,1705052153,0,0,河南
7323143156336771851,天津笑死了[捂脸],7323036659463785791,1705052138,0,0,天津
7323143156760412979,河南人民欢迎你们[鼓掌][鼓掌][鼓掌][鼓掌],7323036659463785791,1705052138,0,0,河南
7323143149847970611,人哈尔滨咋不要呢？就你得了吧搜的啥玩意儿都往家领[尬笑]还调查，你所谓的调查不就是压热度不让我们发声吗[再见],7323036659463785791,1705052137,0,0,黑龙江
7323143129858786057,我把户口迁过去就不算移民了,7323036659463785791,1705052136,0,0,河南
7323143064347591435,先是西安再是黑龙江[比心][比心]河南牛,7323036659463785791,1705052118,0,0,陕西
7323142926884193074,都是中国人，计较那么多干什么[呲牙][呲牙],7323036659463785791,1705052088,0,0,河南
7323142919992738579,何来的公平呢？,7323036659463785791,1705052085,0,0,河南
7323142873694700307,全国统一试卷分数线，你们有学上？,7323036659463785791,1705052074,0,0,江苏
7323142824688354099,哈哈,7323036659463785791,1705052061,0,0,北京
7323142796091933466,河南的中学生太难了,7323036659463785791,1705052054,0,0,河南
7323142774471263030,怪我们投错胎了，不该来河南，别的啥也不能怪[微笑],7323036659463785791,1705052051,0,0,河南
7323142701129941797,移民为啥非要来黑龙江心里没点数吗[送心]他怎么不移民去江浙沪呢[送心]说白了就是竞争不过，你在那里竞争不过 在黑龙江照样[送心],7323036659463785791,1705052034,0,0,黑龙江
7323142700776293157,严查赶紧严查。让那些因为名额问题，不能享受同等分数线上好大学的河南考生，通通无学可上。将来，打螺丝，种地。,7323036659463785791,1705052031,0,0,广东
7323142678073410314,这时候，江西的考生们依然被大家遗忘[躺平],7323036659463785791,1705052028,0,0,广东
7323142647622910757,要从根本上找原因,7323036659463785791,1705052020,0,0,河南
7323142628765041447,有本事统一分数线，不然就是不正当竞争。,7323036659463785791,1705052016,0,0,河南
7323142610784633640,如果来黑龙江读书就明白了，其实高考一点不容易，难度系数一点都不低，而且他录取的方式不一样，实际上，一点都不容易，不然的话那本科录取率不是应该接近100%吗,7323036659463785791,1705052013,0,0,辽宁
7323142617598919443,能不能正确对待河南考生啊，河南考生太难了[泣不成声],7323036659463785791,1705052011,0,0,河南
7323142572657017652,不用查  河南欢迎你们也来河南参加高考,7323036659463785791,1705052003,0,0,河北
7323142504726102793,因为生孩子多 我认识一个妈妈 家里生5个,7323036659463785791,1705051987,0,0,北京
7323142467435709194,应该是反思为什么会这样？,7323036659463785791,1705051980,0,0,河南
7323142451874792246,为什么移民不查一查吗？,7323036659463785791,1705051975,0,0,河南
7323142306600436490,联合调查[捂脸]总是这官话,7323036659463785791,1705051942,0,0,黑龙江
7323142306394620672,没啥说的，挨骂忍着点。,7323036659463785791,1705051941,0,0,北京
7323142307107554085,都跑出去了我们大河南的地谁种！,7323036659463785791,1705051940,0,0,河南
7323142261792539430,还有我操直接规定河南中考生不能考高中不就得了呗[捂脸]这为啥能黑龙江那边啊 因为黑龙江那边分低好容易迁过去 就这么说明白了 一个高中生起得还没有有一个初中生早多讽刺[捂脸][捂脸][捂脸],7323036659463785791,1705051930,0,0,河南
7323142253373948735,我记得曾经有个专家说过，山河四省的人就不应该读大学，不然没人种地，就没人养它们了,7323036659463785791,1705051927,0,0,江苏
7323142148077355830,黑龙江普遍一个孩子，独生子女，你们生的多来抢别人的资源，狼多肉少 这个道理不懂么,7323036659463785791,1705051906,0,0,黑龙江
7323142119441957686,学生的利益是什么,7323036659463785791,1705051898,0,1,河南
7323142031663301403,如果全国统一试卷，统一分数线就不会出现这种现象了，河南的学生太难了,7323036659463785791,1705051877,0,0,河南
7323142017587823370,这是给黑龙江的回礼,7323036659463785791,1705051874,0,0,河南
7323142012084585267,山河四省全体公民要求高考统一试卷、录取分数[鞠躬][鞠躬],7323036659463785791,1705051871,0,0,江苏
7323141997458572073,河南人口多大学少，我总感觉是为中国底层添砖加瓦,7323036659463785791,1705051868,0,0,北京
7323141990986629942,[泪奔]家长曝光是因为自己没能力,7323036659463785791,1705051867,0,0,安徽
7323141986734768915,公平竞争我们欢迎，但不要钻政策空子初四才过来当中考移民，规规矩矩小学入学就来交社保落户买房谁说你们啊，好好在你们老家呆着，别霍霍我们黑龙江！,7323036659463785791,1705051867,0,0,浙江
7323141951673680640,不考慮自己的問題？[不失礼貌的微笑],7323036659463785791,1705051858,0,0,河南
7323141885831545654,对河南人民的不公平造成的,7323036659463785791,1705051843,0,0,河南
7323141844895892233,@河南,7323036659463785791,1705051833,0,0,广东
7323141824390234880,怎么不卷到欧洲去[呲牙][呲牙],7323036659463785791,1705051831,0,0,浙江
7323141792480002816,年年都有好多外地来河南这上学，等到考试了才回他们老家考试的是不是也算是侵占河南的教育资源啊，那咋没见过河南家长去闹呢,7323036659463785791,1705051822,0,0,陕西
7323141776264774415,不公平,7323036659463785791,1705051819,0,0,河南
7323141729707311923,孩子读书太难了,7323036659463785791,1705051806,0,0,广东
7323141695855477531,这是为啥呢，说说原因,7323036659463785791,1705051799,0,0,河南
7323141662456627994,为什么河南的考生一直转移,7323036659463785791,1705051793,0,0,湖南
7323141608161379107,我们这河南的没多少，河北人更多！,7323036659463785791,1705051781,0,0,辽宁
7323141610992288562,还问什么狗屁原因？各省高考人数都是双数河南每次都是100多万，竞争激烈就算了全省就一个211连985都没有，教育资源太匮乏了[尬笑],7323036659463785791,1705051778,0,0,河南
7323141530641629962,是你们先不公平对待的[泣不成声],7323036659463785791,1705051761,0,0,河南
7323141511033144079,河南的孩子真不容易,7323036659463785791,1705051756,0,0,河南
7323141441332921114,现在的模式，真的让人口大省们劣势很大，不敢多生,7323036659463785791,1705051741,0,0,山东
7323141414379619106,不明白到底是谁在违规？,7323036659463785791,1705051734,0,0,北京
7323141346368635702,[吐][吐彩虹],7323036659463785791,1705051716,0,0,河南
7323141323237819155,违法吗？不是把河南人逼得。为啥没有人来河南，河南欢迎,7323036659463785791,1705051714,0,0,河南
7323141307319730982,在河南考生面前，中国一切考生都是弟弟[看][看][看],7323036659463785791,1705051708,0,0,江苏
7323141291671733033,支持全国统一分数线，我们大河南哪里都不去[捂脸],7323036659463785791,1705051706,0,0,河南
7323141269239235363,啥好事都是你们的？,7323036659463785791,1705051698,0,0,黑龙江
7323141249321190185,每家配肉1000斤，邻居家10口人，顿顿吃肉；自己家1000口人，基本吃草。不公平，要去邻居家吃肉。邻居有意见，怒曰，有本事你来我家吃草！哈哈哈哈,7323036659463785791,1705051697,0,0,陕西
7323141237430895394,以后山河四省都不生了，你们爱谁谁吧。不生了可行？,7323036659463785791,1705051693,0,0,山东
7323141174405972763,违法了吗？,7323036659463785791,1705051676,0,0,江苏
7323141073985946380,中介刚收每个几万块，这批家长真倒霉[暗中观察],7323036659463785791,1705051654,0,0,河南
7323141013564179240,查着有用吗，问题根本原因在哪,7323036659463785791,1705051643,0,0,河南
7323140966688359231,移民西安忘记了吗[笑哭],7323036659463785791,1705051631,0,0,陕西
7323140907045143306,到底什么原因[看],7323036659463785791,1705051615,0,0,安徽
7323140857934578486,不解决根本问题 先解决那个啥,7323036659463785791,1705051606,0,0,浙江
7323140855735763731,我咋感觉，这是又一波搞分裂呢？让大家大乱斗。河南老乡建议别怼回去了，别中了挑拨离间计[泣不成声]（举报就可以）,7323036659463785791,1705051602,0,0,河南
7323140836161323817,查这个指标不治本，根源是全国统一录取分数线[捂脸],7323036659463785791,1705051601,0,0,河南
7323140831229166355,中考移民成产业了，看看抖音博主多少讲这个的[捂脸],7323036659463785791,1705051599,0,0,陕西
7323140677495161615,上次是西安 我大骂了几天几夜，累了,7323036659463785791,1705051562,0,0,陕西
7323140665960317707,有啥法，人太多,7323036659463785791,1705051558,0,0,北京
7323140653578208009,去年中考西安，今年换战场了,7323036659463785791,1705051555,0,0,陕西
7323140614319899446,严厉打击河南初中生提前移民考试,7323036659463785791,1705051548,0,0,陕西
7323140581458379556,其实来没问题，正常买个房找个工作来入学籍也算是互惠互利，这一个城市大批量出现明显是违规操作，黑龙江纯亏,7323036659463785791,1705051540,0,0,广东
7323140552764310281,好好好，高中卷出高四还不拉倒，又卷出来了初四是吧[尬笑][尬笑][尬笑][尬笑],7323036659463785791,1705051532,0,0,河南
7323140533777744655,评论区的部分河南人真是刷新了人性的下线[看],7323036659463785791,1705051531,0,0,黑龙江
7323140533806498595,为什么要中考移民?,7323036659463785791,1705051529,0,0,IP未知
7323140497882694427,印度也有地域歧视[捂脸],7323036659463785791,1705051520,0,0,河南
7323140452802380582,河南去天津太多了[尬笑],7323036659463785791,1705051511,0,0,河南
7323140385533444898,要是公平的话，会转黑龙江吗？,7323036659463785791,1705051495,0,0,河南
7323140382387569442,你所反应的事情与事实不符并不存在，网络非法外之地，切勿以身试法。,7323036659463785791,1705051494,0,0,江苏
7323140380273902362,不能什么好事情都要从东北夺走吧[泣不成声],7323036659463785791,1705051492,0,0,黑龙江
7323140338390303514,身为河南考生就该被区域而限制上大学的资格吗！,7323036659463785791,1705051483,0,0,山东
7323140266314941238,@烤香蕉 之前咱艺考签合同加分那个 朋友圈发的也有 移到东北 说价格挺便宜,7323036659463785791,1705051467,0,3,河南
7323140256484033280,？违法吗？大家心里都知道怎么回事，两边都觉得自己委屈,7323036659463785791,1705051466,0,0,北京
7323140218378830655,何止黑龙江,7323036659463785791,1705051457,0,0,山东
7323140205132514088,想想为什么都走了 改革一下吧 河南的考生们很累的,7323036659463785791,1705051453,0,0,河南
7323140099654615871,都来山东考得了，啥也别说了,7323036659463785791,1705051427,0,0,山东
7323140099998090021,建设东北你不在，想占便宜属你快？？[发怒]这么不要脸的事，谁在干啊？？[发怒][发怒]咒他们断子绝孙都是客气的。,7323036659463785791,1705051427,0,0,黑龙江
7323140082797822730,公平，公正，公开就不会有这种事发生！[打脸],7323036659463785791,1705051425,0,0,河南
7323140038140576524,河南欢迎全国考生“移民”过来,7323036659463785791,1705051414,0,0,上海
7323140030238999337,支援全国[流泪],7323036659463785791,1705051412,0,0,北京
7323140029902734115,正常的程序可以来，你们欢迎插班生？这中间上千万的利益给谁了？,7323036659463785791,1705051412,0,0,黑龙江
7323140030930223911,朋友圈有在卖名额的[捂脸],7323036659463785791,1705051410,0,0,河南
7323140018737349427,古代河南移民是因为战争，现代河南移民是因为高考！大禹治水，靠疏不靠堵！,7323036659463785791,1705051408,0,0,河南
7323139981701595930,水是有源的，树是有根的[捂脸][捂脸][捂脸],7323036659463785791,1705051399,0,0,内蒙古
7323139900051899145,想参加高考你就小学过来别等中考了你来了,7323036659463785791,1705051382,0,0,黑龙江
7323139904115688204,刁民都不想种地了,7323036659463785791,1705051382,0,0,河南
7323139874138882835,为啥人口这么多，响应国家政策吗[捂脸],7323036659463785791,1705051375,0,0,辽宁
7323139803003667200,我08年上大学就有，一个山东人，民族是蒙族,7323036659463785791,1705051359,0,0,内蒙古
7323139793314136832,东北的考生真心考不过他们呀[捂脸],7323036659463785791,1705051356,0,0,新疆
7323139745952203539,某一年河南高考人数都超过了生育数了，复读的也是太多了，高考新生怎么能和复读了几年的去卷,7323036659463785791,1705051345,0,0,湖北
7323139718659588899,吉林也是 我儿子班里几个月前转来好几个外地学生,7323036659463785791,1705051338,0,0,吉林
7323139699454837513,又是河南？？？？？,7323036659463785791,1705051333,0,0,浙江
7323139615958369033,那为什么大量河南考生移民呢？,7323036659463785791,1705051314,0,0,河南
7323139555799925530,还得是我们河南的，视频流量就是大,7323036659463785791,1705051302,0,0,河南
7323139502468956964,支持黑龙江严查，支持全国严打[赞][赞][赞],7323036659463785791,1705051288,0,0,安徽
7323139487385568019,没啥意义，人家为啥要那样干,7323036659463785791,1705051283,0,0,河南
7323139414942991140,合法就行、,7323036659463785791,1705051269,0,0,河南
7323139398244336394,北上广考试移民到河南吧,7323036659463785791,1705051263,0,0,河南
7323139368527823635,都是家长的无奈。,7323036659463785791,1705051257,0,0,河南
7323139348252345115,2023年西安的中考[呲牙],7323036659463785791,1705051251,0,0,陕西
7323139255030858533,你倒是给河南解决问题啊[尬笑][尬笑][尬笑][尬笑][尬笑],7323036659463785791,1705051230,0,0,河南
7323139206585762571,支持黑龙江严查，支持全国严打[赞][赞][赞],7323036659463785791,1705051219,0,0,安徽
7323139186579489599,去霍霍黑龙江了,7323036659463785791,1705051215,0,0,新疆
7323139173652579110,全河南人民怀着诚挚的心，热烈欢迎全国各省市各级学生来豫就读！,7323036659463785791,1705051212,0,0,河南
7323139174109053747,初几？,7323036659463785791,1705051210,0,0,IP未知
7323139170070037298,估计多生 生下来不平等[尬笑][尬笑][尬笑],7323036659463785791,1705051210,0,0,北京
7323139105339343625,所以，河南人民，你们能不能不生了[逞强落泪]，不是绝不绝后的问题，是生的孩子考试太难了，哪哪还不待见[逞强落泪],7323036659463785791,1705051195,0,0,河南
7323139075484205863,@心碎的鸡蛋黄 笑死被发现了[捂脸],7323036659463785791,1705051188,0,1,内蒙古
7323138986498474806,中国人何必为难中国人,7323036659463785791,1705051169,0,0,河南
7323138934430384937,谁来维护河南学生的公平？,7323036659463785791,1705051158,0,0,河南
7323138866105664256,都走了谁种地呢,7323036659463785791,1705051142,0,0,北京
7323138852615373568,全国统一试卷！统一录取分数线！,7323036659463785791,1705051136,0,0,广东
7323138855245660954,怎么成过街老鼠了[捂脸][捂脸][捂脸],7323036659463785791,1705051136,0,0,陕西
7323138836728087330,北京大学，不是北京人的大学，上海复旦大学不是上海人的大学，强烈建议安高考人口比例录取。,7323036659463785791,1705051133,0,0,广东
7323138836345881356,清华北大移民高考怎么处理呢,7323036659463785791,1705051132,0,0,湖南
7323138809511789322,违规，河南的考生就不是中国人？,7323036659463785791,1705051128,0,0,湖北
7323138741055734591,河南中考学生每年大批量转入陕西[捂脸][捂脸][捂脸],7323036659463785791,1705051110,0,0,陕西
7323138690359968523,搞经济建设的时候想不到东北，高考占便宜了知道过来了，什么好事都成你的了,7323036659463785791,1705051100,0,0,辽宁
7323138672085107495,别的我不清楚  商丘大学同学 四个孩子了 [皱眉][皱眉],7323036659463785791,1705051096,0,0,山东
7323138621430203136,到底是哪儿不对？？从根上找？？是同一片天空，同一片土地吗？？,7323036659463785791,1705051084,0,0,河南
7323138625708163875,马云说过   外国人看中国   就像中国人看河南    我们河南人也没办法   都是为人父母想给孩子尽一些能尽的力量,7323036659463785791,1705051083,0,0,河南
7323138579890029348,多移民吧，河南太难了[捂脸],7323036659463785791,1705051079,0,0,河南
7323138586907460402,又没做弊，有这功夫不如去想想为啥分数线那么高,7323036659463785791,1705051076,0,0,河南
7323138479909651226,没事光难为小老百姓，这是百姓能解决的问题。,7323036659463785791,1705051049,0,0,河南
7323138427360166656,再怕什么？[看],7323036659463785791,1705051040,0,0,河南
7323138430245061430,古德古德，人在河南心在外,7323036659463785791,1705051037,0,0,河南
7323138417029006114,请问为啥全国分数不一样呢[噢买尬],7323036659463785791,1705051036,0,0,河南
7323138384377332517,@AAA郑州土鸡蛋批发小李 跑完算了,7323036659463785791,1705051028,0,0,河南
7323138354190926644,为什么不取消户籍制度,7323036659463785791,1705051023,0,0,河南
7323138331754103587,少生点孩子，少复读，全解决了,7323036659463785791,1705051015,0,0,辽宁
7323138196610056971,当初也不知道是哪位专家 规定的这些不合理规定，为什么不能做到全国统一卷？大家心知肚明的不合理，为什么不能打破！,7323036659463785791,1705050985,0,0,安徽
7323138091199300378,起早贪黑上大专[九转大肠][九转大肠],7323036659463785791,1705050961,0,0,山东
7323138095250211599,又不是都去黑龙江了有什么大惊小怪的。以后慢慢的就都适应了。,7323036659463785791,1705050959,0,0,河南
7323138060878512896,奇怪了，河南考生转到其他城市，嘿，上榜了[疑问],7323036659463785791,1705050954,0,0,河南
7323138064509993764,我是零零年考大学的，那个时候我们高三就有从山东到黑龙江高考的[捂脸],7323036659463785791,1705050953,0,0,浙江
7323138066481382181,应该严查背后操作的人！,7323036659463785791,1705050953,0,0,广东
7323137990492947209,联合调查啥？户口迁移不违法！更谈不上违规！全国招生分数线不统一才是违规！是最大的不公！,7323036659463785791,1705050935,0,0,山西
7323137951776146212,哈哈，难道西安回流生事这么快过去大家都不记得了[捂脸],7323036659463785791,1705050929,0,0,陕西
7323137963972772662,"这他娘的，又是谁装赖……
去哪考，只要有能力考上妥了，河南人就是难",7323036659463785791,1705050929,0,0,河南
7323137949465330495,@大鲅鱼,7323036659463785791,1705050928,0,1,陕西
7323137919069537062,少生点孩子，什么都有了，我是八零后辽宁几乎都是独生子女，你们河南八零后，最少姊妹两三个，能一样吗，国家鼓励计划省育，你们不听，不见男孩不罢休，使劲生，愿谁？,7323036659463785791,1705050920,0,0,辽宁
7323137841944904467,你们享福了 我们受苦了[舔屏][舔屏][舔屏][舔屏][舔屏],7323036659463785791,1705050903,0,0,黑龙江
7323137824281494307,直接把河南用围栏圈起来算了，查来查去不就是这个意思！,7323036659463785791,1705050897,0,0,河南
7323137819331953459,分数线统一你看看谁会跑外地去考！根本原因不解决！,7323036659463785791,1705050895,0,0,河南
7323137817826820875,我翻了评论区，黑龙江的同胞都很礼貌和理性的发言，没有因为这些事儿一股脑的去攻击河南所有同胞。东北人好样的！谢谢你们的理智发言。ps：想要让孩子去东北读书的河南同胞，请你们走正规途径！,7323036659463785791,1705050895,0,0,河南
7323137807634858789,这个做法跟河南[赞][赞][赞]支持河南这部分人，人不为己天诛地灭[赞][赞][赞],7323036659463785791,1705050894,0,0,黑龙江
7323137803150525211,昨天坐火车遇到了一个来吉林考试的，这个家长言语间比较自豪，因为她孩子成绩挺好的，考虑迁户口呢,7323036659463785791,1705050891,0,0,吉林
7323137785350538022,河南也好，河北也罢，你难可以找原因，不能因为自己难就去给别人添堵,7323036659463785791,1705050889,0,0,黑龙江
7323137786537001778,“这样竞争不公平”,7323036659463785791,1705050888,0,0,河南
7323137761648476991,我也想过,7323036659463785791,1705050884,0,0,江苏
